Time_s,FUN_N,ECU_N,ECRL_N,ECRB_N
19.63,0.0,39.51415413791089,33.107241854676694,21.901322381299774
19.64,0.0,39.9057361378641,33.51371999400475,24.718679942221964
19.65,0.0,41.094445044637745,33.916849676060245,24.15016907085568
19.66,0.0,38.299025281847996,36.0863153176349,28.836454040841126
19.67,0.0,43.337292308048845,30.482232268335576,24.81866215340543
19.68,0.0,39.5962915257149,34.58845264181453,27.615371018601355
19.69,0.0,42.276011373461664,35.96336309968135,28.488650523268777
19.7,0.0,37.923619329175715,34.72782722203758,24.7504644221464
19.71,0.0,37.41979987071278,36.230395644463115,23.1188286189817
19.72,0.0,41.42277270092039,34.24534940938813,25.08338894472584
19.73,0.0,39.187462832638374,32.819752516271244,27.54679268922996
19.74,0.0,38.683814763451245,31.763705782430716,25.882364718741428
19.75,0.0,40.209662500301704,34.88766338798589,28.39441031423528
19.76,0.0,39.858056307133225,36.36268836511681,28.58097871540839
19.77,0.0,40.102288454356994,37.348610609767746,25.81248648868052
19.78,0.0,41.27780429989269,35.97205140132947,27.174348849562573
19.79,0.0,40.857397339607736,37.30204966738539,29.60461136513365
19.8,0.0,40.503491750248116,33.25905514068374,29.502941518098737
19.81,0.0,41.07142071161627,33.20999914829599,27.025953340572837
19.82,0.0,43.59854087784012,35.271976816120194,24.799496168849398
19.83,0.0,44.807061322722085,36.7581552522535,25.55872802378602
19.84,0.0,42.33635312531295,33.28871508436813,26.629868845775913
19.85,0.0,43.69225383986392,34.12818485862825,28.952739515942262
19.86,0.0,41.96021589893122,36.71537186370944,30.260580281990695
19.87,0.0,42.44803279162014,35.61255033604392,31.740257752630217
19.88,0.0,44.538940995886364,39.84486548434559,28.556970898965737
19.89,0.0,38.87632528166677,36.521900876478156,25.58791960583548
19.9,0.0,43.32490017632143,37.23543021457392,28.84619590615533
19.91,0.0,40.110278652815886,34.7380825131717,28.170805748891453
19.92,0.0,38.781389882345174,32.12686239288716,28.658253666715286
19.93,0.0,37.292232163252415,35.806036673727995,28.161944039252678
19.94,0.0,42.14312793417343,34.097875098848085,28.63050667538459
19.95,0.0,41.19046770894732,31.3266761395707,29.531445388763665
19.96,0.0,45.77750584189246,39.93820456749771,28.489009788554196
19.97,0.0,40.79739398985385,34.04103990920296,34.39412301285514
19.98,0.0,43.399647677511275,35.990864500169124,30.728961011343912
19.99,0.0,43.895205532985884,37.641233832295114,32.60675214202602
20.0,0.0,40.43811744492828,38.33996231191835,28.86833883099192
20.01,0.0,45.07761072257436,33.861440039522016,30.089904023187504
20.02,0.0,39.417208533673744,34.729227249215405,31.91634559867232
20.03,0.0,42.27441723741241,33.7888358534924,32.218930224072906
20.04,0.0,38.31718971242918,34.52724670957074,29.408206354925454
20.05,0.0,45.313743676618515,33.79133276608551,29.070906109495596
20.06,0.0,43.822767300011094,36.38226918878373,30.27046688418063
20.07,0.0,37.837164517745954,35.748278054689145,29.544727200654233
20.08,0.0,40.12166651980264,37.91574110620141,32.82660666784015
20.09,0.0,41.42353783996908,30.402968440272197,30.208279282545263
20.1,0.0,40.29047941881597,36.92762588639354,31.39069824475261
20.11,0.0,44.873034332016566,37.34304148416943,31.06486123935083
20.12,0.0,46.24455793034049,37.8780510177181,27.777690877951194
20.13,0.0,41.08001615003451,35.11494029052895,31.317623827078563
20.14,0.0,45.98194409483219,36.926383605034445,29.00831634336349
20.15,0.0,41.210278020043994,34.26183487751168,35.36884421908082
20.16,0.0,43.89196901285807,34.27314580128464,27.906418629211583
20.17,0.0,42.131734207261296,37.869028655155866,32.32100418355512
20.18,0.0,41.36024518170526,36.04049900510128,29.583504736684976
20.19,0.0,43.01605565181193,39.8457883514139,31.517094138421633
20.2,0.0,39.830964522743855,39.24324848985688,31.53293909969721
20.21,0.0,41.963689120705325,35.02376920751072,32.72259202674544
20.22,0.0,41.94869156502842,37.53791485605883,33.18534702803178
20.23,0.0,42.52533330643645,34.958498417366734,34.32887991055617
20.24,0.0,41.428139228147195,35.24442784567741,32.47007187047209
20.25,0.0,41.01520121289143,36.644119416286095,29.8515455152765
20.26,0.0,42.256824877747235,38.3734101316457,29.403314339296813
20.27,0.0,43.07328873357537,37.80080620618254,32.26447319956197
20.28,0.0,45.089584031101396,35.61425570566116,30.581817406611776
20.29,0.0,40.97894477463617,37.558233440343955,34.403663640498266
20.3,0.0,40.753687166519875,37.311536045259565,29.84309401174551
20.31,0.0,47.191711946093015,36.00607973299252,30.58741762871612
20.32,0.0,45.55604575399793,37.65380001933591,32.18235498256576
20.33,0.0,41.016667617654946,36.40264073905021,31.458929447411382
20.34,0.0,42.54379772099413,37.95874600859799,28.771396371169548
20.35,0.0,44.65188538732304,38.084541996129396,29.162317744472738
20.36,0.0,43.26750091902328,37.65889047692346,29.941122629130483
20.37,0.0,43.16922025899263,37.03653270636135,31.155615627324888
20.38,0.0,43.8731217822386,37.000510916458325,30.3489946587551
20.39,0.0,44.22938727181124,38.54139189498983,30.710839771174005
20.4,0.0,43.60653154360374,37.59618577029504,33.55963390605451
20.41,0.0,43.06319806025039,36.98387751137854,29.539263267497972
20.42,0.0,42.979251242974165,39.67585772717304,34.276296437517736
20.43,0.0,45.532428705684445,33.99130697619061,33.80282540690767
20.44,0.0,47.53330792313092,36.34677251001035,33.55885664959093
20.45,0.0,45.47755048454928,38.04992133716803,34.309637229168246
20.46,0.0,40.93163057463447,34.94093022567341,33.350414946519095
20.47,0.0,41.343592092029546,37.2646582002857,32.657596584023985
20.48,0.0,40.57694632468873,35.68211544095345,26.708006282150226
20.49,0.0,44.87228551960463,39.30361056420924,36.00155108258297
20.5,0.0,40.56787198676842,37.561614061402466,33.71518019445867
20.51,0.0,43.720184250082305,38.2571029770349,30.59742736596403
20.52,0.0,43.71492040896246,40.39284661138839,33.37490343396214
20.53,0.0,40.08641142410568,38.241445505527544,34.68808379846625
20.54,0.0,40.296879299270195,38.413026407451255,33.921043079513055
20.55,0.0,40.17386525224678,38.604426246024516,31.18151895350475
20.56,0.0,43.09790573824379,37.850334637191864,34.04160364016452
20.57,0.0,42.398171951740935,36.22708078509764,36.18009606811422
20.58,0.0,42.10223705564092,37.313531217689864,34.230469662104255
20.59,0.0,43.46367289449142,35.36798747153196,33.327006000828234
20.6,0.0,45.206886653121906,38.786108832184816,32.59519994663338
20.61,0.0,43.02518536499146,37.16441560061271,32.6469170799494
20.62,0.0,41.34757747128715,36.90424798998348,36.26239681714268
20.63,0.0,45.101826283634765,43.00850443969458,35.04346117109466
20.64,0.0,42.05618058687063,38.53771062504203,37.04802179415216
20.65,0.0,42.86024628508675,38.01953454679659,34.10697230385514
20.66,0.0,41.80328871838925,38.10314739057346,35.37616859859
20.67,0.0,46.29093439068395,34.81527351797109,35.69442081457358
20.68,0.0,40.82763926982135,37.21490870405614,33.70830787769311
20.69,0.0,41.75655124068294,37.370059494069785,33.011117216304285
20.7,0.0,41.74664232848362,34.258827824383786,33.49610041095446
20.71,0.0,45.14161330109267,38.70651367333259,35.20165206828716
20.72,0.0,43.69046875521372,39.11628387435986,34.99121069873078
20.73,0.0,41.69526905089709,38.649230342626474,33.57649623447994
20.74,0.0,41.69515229524413,35.96867951548688,33.567548095344776
20.75,0.0,45.47069994726332,40.014393250752946,34.854499060817254
20.76,0.0,39.40582633592783,38.2727881300156,34.42761140159707
20.77,0.0,40.57801006093489,36.05193706551192,36.248583449995664
20.78,0.0,45.963275339098345,37.04580959442116,34.76295342557679
20.79,0.0,43.041469074614334,40.06201324952549,35.154554529226274
20.8,0.0,42.45960666373871,40.11332789969274,36.32749081910779
20.81,0.0,39.79082112628159,34.558936767842646,35.03476101942261
20.82,0.0,43.745804073427585,37.29465092294488,33.87564306392146
20.83,0.0,43.80047035319122,38.975916453894534,36.300176910016646
20.84,0.0,44.21908419326408,39.638201192619114,37.061234958061675
20.85,0.0,42.02226731521476,37.78694489187377,34.18097009703879
20.86,0.0,44.19633502276739,36.84870670289648,36.551839782124404
20.87,0.0,39.63478020225464,38.66430698358771,38.163731928478455
20.88,0.0,42.24678676864796,36.88965410643656,34.07453206707813
20.89,0.0,40.97086156692337,37.20592286856726,35.67489164008814
20.9,0.0,42.791725731586276,39.74950083170213,35.48863652282688
20.91,0.0,38.505053730192756,41.394750493437066,37.44635838934592
20.92,0.0,41.25823412810608,41.90720612969005,35.72577692314755
20.93,0.0,39.851269517339915,39.361566467212306,37.64424492268049
20.94,0.0,44.527721464728586,38.88541217036271,34.15107676843905
20.95,0.0,38.85836101923103,37.14179586994013,37.203256283668836
20.96,0.0,39.46482610723227,39.21298518249205,35.43327563169886
20.97,0.0,40.58848006459725,38.37881415099979,37.51710386948187
20.98,0.0,41.21957268042991,41.05808372571316,37.22787587942851
20.99,0.0,41.26292007926079,36.823443034905885,32.12456028749445
21.0,0.0,41.87413262453368,36.84206448200313,34.8642127114234
21.01,0.0,41.85526183477641,41.238441345141624,38.86104570327083
21.02,0.0,39.85131780221028,38.03893059384398,35.49773141748213
21.03,0.0,41.551979524734634,41.001597019270385,36.061977724769605
21.04,0.0,38.77210038041871,38.222146942146615,38.363173553475114
21.05,0.0,41.57066886274488,38.813567341601114,37.636430783427784
21.06,0.0,41.745824364446094,32.81633806372938,35.21410087311736
21.07,0.0,43.93711569586908,38.35653060634597,32.604722154401436
21.08,0.0,38.078024364304234,42.31738744282897,38.54834897554512
21.09,0.0,40.69735658004397,34.711817700714775,38.38197529689199
21.1,0.0,44.43876294622305,37.94188878873608,35.57313059750257
21.11,0.0,39.825911246273,37.60761560020754,35.548085907018795
21.12,0.0,39.04890083365029,38.7228944285289,38.92535282033951
21.13,0.0,44.565765384680496,38.71014772598331,36.63356705490606
21.14,0.0,46.13067456747403,37.33945997742065,33.12102732979646
21.15,0.0,43.71951951381226,37.25914575765449,37.28248045383309
21.16,0.0,40.11893666750044,39.8712316787027,35.88778742395106
21.17,0.0,42.443921188106124,38.205872512843634,34.49775059985688
21.18,0.0,39.70302218964287,34.66256915446757,37.38943255588003
21.19,0.0,41.02896080144222,35.4624924348938,34.329070008058316
21.2,0.0,45.120013027907916,38.21854028694916,37.31642809057218
21.21,0.0,41.4638517540828,39.607268455991445,38.81431046030933
21.22,0.0,41.52891783020876,38.461741735132776,40.04294470979575
21.23,0.0,41.89417883674106,41.24209327406947,35.513870676732125
21.24,0.0,38.96695512275938,39.885928599656644,34.16287688020227
21.25,0.0,42.757654510211744,38.92912491770017,35.926997206418825
21.26,0.0,43.08166465389539,36.469984281120084,37.83996485113312
21.27,0.0,40.35446984664734,35.49413560204053,35.006374476852926
21.28,0.0,40.37732144417911,34.590843004426425,35.81267096638941
21.29,0.0,41.20019456632927,37.007301527294636,36.24253408520804
21.3,0.0,40.874317988097026,40.33583660212461,36.32831211300356
21.31,0.0,38.57325071356903,40.20685210605621,36.974630161917545
21.32,0.0,41.04096730758592,39.47780057539187,35.16179781664241
21.33,0.0,39.74906575736161,35.052038208725406,34.655834727369765
21.34,0.0,40.60037580185885,37.90383974386761,37.81247405697225
21.35,0.0,42.34105555560625,40.17570675292982,37.00172812265038
21.36,0.0,40.88918236786711,38.130707124072856,34.286311485200756
21.37,0.0,42.960528907166704,40.04053195430657,38.94847026227043
21.38,0.0,39.606649247841865,38.21763641033246,37.46811749492676
21.39,0.0,37.68878911600901,35.825158450080274,37.333898323545455
21.4,0.0,38.57876976999229,38.09892336567455,38.23848689637378
21.41,0.0,36.63559255013222,38.258456238858315,35.49695515867174
21.42,0.0,41.486210824154455,38.977814531766974,39.04744479854274
21.43,0.0,41.18025730666868,41.28301240518316,37.18454641209027
21.44,0.0,42.21815731182696,37.65737414427366,37.40244844402952
21.45,0.0,44.18331275784876,35.459286486698616,37.89252622188073
21.46,0.0,40.51893985659402,36.26960315989789,34.13862128283789
21.47,0.0,39.53984687396793,35.43861209073393,36.11482608350672
21.48,0.0,43.053891328216515,40.66149999029869,39.24775245037715
21.49,0.0,39.7673827252236,38.291855250227755,39.641478178204416
21.5,0.0,39.45611413817778,36.80383038002553,33.846842403072515
21.51,0.0,39.66065544366212,38.72860718248921,37.00159982437704
21.52,0.0,39.98845588392235,39.97758740432086,38.77135419306844
21.53,0.0,40.77134941572474,39.74167298619413,35.68392931848278
21.54,0.0,36.346905278732635,38.06099631427336,38.49240190240736
21.55,0.0,41.604559638359945,38.57747656270804,39.427627038498315
21.56,0.0,43.83083248378148,38.26081225697235,36.9771062307535
21.57,0.0,38.34993949496203,39.30028967504015,40.39020105053196
21.58,0.0,39.114149588805134,36.24711223662119,36.99316374207253
21.59,0.0,43.30438084616873,37.49284856920035,37.720953023560355
21.6,0.0,41.92958686999383,39.54391377649884,36.663712683870756
21.61,0.0,40.001588769316406,42.14803288993487,38.97907083225607
21.62,0.0,39.40686677831806,38.765418959992616,36.06620456406267
21.63,0.0,38.4922721213377,38.184827132228165,34.82469040148217
21.64,0.0,35.57625144193385,38.41140001407862,34.955742600927614
21.65,0.0,41.86011981142907,38.258352918111896,39.93142154162115
21.66,0.0,39.81839640102734,39.280152080518484,36.55582918885004
21.67,0.0,42.30245403678158,40.092629224810274,35.51272561089364
21.68,0.0,38.64027229740311,38.14931423203575,35.06567112591347
21.69,0.0,36.05475040181301,39.79955707056332,33.862569579812664
21.7,0.0,38.79556815627607,39.21401184939034,36.94853929927394
21.71,0.0,38.85950379661459,36.46733114805129,37.655229686734195
21.72,0.0,37.02941853423167,38.91570030284366,37.77972128224909
21.73,0.0,39.68491222877043,37.30677588753849,33.37935647308292
21.74,0.0,38.87971462855705,35.38882219369807,32.78481596912763
21.75,0.0,43.5552646338074,42.282459877661175,36.66007387645612
21.76,0.0,40.57828419165467,33.46958516371874,36.83370075613829
21.77,0.0,42.7552622702905,39.07733582652003,36.42750891572302
21.78,0.0,39.05496675921588,37.4470517990902,37.417197121220795
21.79,0.0,40.34757937824086,36.83591221550649,37.274362524289714
21.8,0.0,38.87295913768921,36.960546704485196,36.531461273129054
21.81,0.0,42.307403571987756,39.425863149134635,36.98484970009294
21.82,0.0,37.75971188526007,34.90142673121198,37.06676404016495
21.83,0.0,41.79421742430089,43.563934042315864,38.24694272051891
21.84,0.0,40.1443100317628,35.4858492069818,40.88327870354693
21.85,0.0,44.40176222840839,38.96162132482631,35.33169249522282
21.86,0.0,37.98698007506247,35.76236846730435,35.03812925017738
21.87,0.0,37.9122404059388,37.9518402913719,39.86924045079681
21.88,0.0,40.59632457716808,35.02116358434402,32.00128559056572
21.89,0.0,42.90751136952793,37.840541761401,34.98125895033219
21.9,0.0,37.29683791474018,37.69157928935269,37.01544844728575
21.91,0.0,35.7090086904171,39.01706449483545,36.19897257426636
21.92,0.0,37.715485367053006,36.894184705255206,34.813305335759104
21.93,0.0,41.25825423333202,35.924800418403656,39.496107743441485
21.94,0.0,37.95609898996695,34.02573930818706,37.83420036268674
21.95,0.0,38.80927816312038,39.064966335125305,35.872480239425634
21.96,0.0,38.84007914439441,41.20875804298825,39.5338454823339
21.97,0.0,40.758930042152635,38.52253650956375,36.59495669700862
21.98,0.0,39.989224951165006,32.256497300972924,38.62675398153041
21.99,0.0,38.05401709865252,38.71396114567963,36.19298703044231
22.0,0.0,38.13110986662246,35.399745234318566,32.4932537363405
22.01,0.0,37.70403258948414,40.63655601955485,42.009124703132045
22.02,0.0,40.16068665427222,36.452577754284306,37.300737485501436
22.03,0.0,38.13339807512012,37.52648003953526,33.92157055791359
22.04,0.0,43.57037087143458,41.09706435109433,34.650400863465336
22.05,0.0,40.063098778620564,34.912447639822574,41.214847739069654
22.06,0.0,36.66777845344881,36.5427873035005,38.13750002688732
22.07,0.0,39.03471594374238,40.370764132640836,36.930956295742
22.08,0.0,42.86137270823815,38.65189107449931,37.689957840493435
22.09,0.0,40.98370440296804,37.00492484476998,35.767192184126415
22.1,0.0,37.24022140612396,38.032854884121264,35.78991451025091
22.11,0.0,39.786125868122774,37.101961496220355,36.7692110984349
22.12,0.0,40.094468433135035,37.48062271405071,35.30280801400429
22.13,0.0,40.8245853262366,36.96050342093091,37.674525528033776
22.14,0.0,43.2673363531269,39.37470397853973,33.61953982659258
22.15,0.0,39.68600799195763,36.50584607696446,35.78887603750526
22.16,0.0,39.555206764056294,39.397300171558335,35.70290791020107
22.17,0.0,39.4388429926779,39.52505452471623,36.14460795842504
22.18,0.0,39.705569210871765,35.45149694433604,37.18122250036805
22.19,0.0,42.29160814673084,41.33113101604397,38.42082441116462
22.2,0.0,38.50590629716316,38.46835018944893,39.427279879411074
22.21,0.0,43.38891587649786,39.9879214417873,36.21418170371425
22.22,0.0,42.32502160523394,39.23065773957734,33.70192456389528
22.23,0.0,39.77789633664943,37.60892863071967,36.66695496191741
22.24,0.0,42.772023983885816,37.535316841175806,37.524131285921314
22.25,0.0,41.71588608347996,36.60360126049724,36.67952593358016
22.26,0.0,42.74328466466861,38.24799814532103,40.140341480367915
22.27,0.0,36.354699827336965,38.97323658726382,38.692217378792854
22.28,0.0,41.00045425443541,39.79087825611609,37.64909835928434
22.29,0.0,40.70555963089398,38.06563858512031,37.30308979985234
22.3,0.0,44.23911074336768,35.517240677959514,35.42143080282045
22.31,0.0,41.42650706387435,41.054380530213784,37.516258358320975
22.32,0.0,39.475567789201754,35.43174620659369,37.34368527369826
22.33,0.0,42.40731075565403,34.81681646174355,34.462135400927785
22.34,0.0,39.82488979691207,38.55312034423889,40.968692386476334
22.35,0.0,44.56708565721364,39.78764805328834,35.72781001863033
22.36,0.0,41.911903452834636,38.95455241491396,35.555057363111985
22.37,0.0,39.9931817196006,34.74809341687368,34.730341534935626
22.38,0.0,38.61924990907257,35.5233212453176,33.070847728943775
22.39,0.0,38.86838110102455,35.67922913295481,35.434193313460646
22.4,0.0,45.14688016863204,35.0187695282412,40.21093160831034
22.41,0.0,38.29443332263984,40.30411189965075,37.888482747116775
22.42,0.0,41.97608123085086,37.098857063653355,34.292130287390805
22.43,0.0,39.729617398311575,33.626187800684086,37.446208898281164
22.44,0.0,42.458679254247606,34.9359113140577,40.10518561660101
22.45,0.0,39.09986721490638,39.47699168636409,36.51258701291257
22.46,0.0,38.8328645110785,39.0517022725818,37.0126464123804
22.47,0.0,40.242796569101394,36.42432864957035,34.05169548016533
22.48,0.0,38.37593999486284,34.59372325129329,38.992188219972576
22.49,0.0,40.451063643121515,42.049826201257645,37.53908453617145
22.5,0.0,42.723384757973996,38.3541691919369,38.79809246927423
22.51,0.0,42.48460250031426,40.64597423700614,36.81337160588874
22.52,0.0,38.43820032088351,36.33611979023013,35.107933717135595
22.53,0.0,43.803438753160755,38.24515072831721,39.83841105707367
22.54,0.0,39.67261047468094,38.22097743014044,42.5865002046244
22.55,0.0,37.27933848369895,34.447018626914115,36.61110931661508
22.56,0.0,38.697874604533254,36.715692941196906,34.88929902169063
22.57,0.0,45.87551268975517,40.55252580459616,37.9823274891194
22.58,0.0,44.63895671900407,38.631818821701515,35.48566181178848
22.59,0.0,41.14305940338221,37.84680153006277,37.249009898643685
22.6,0.0,40.34283173480777,36.80783173260795,37.27524366522002
22.61,0.0,41.377093306222925,38.674418568501686,36.81943205199985
22.62,0.0,40.10306622646868,39.482033162317606,33.938222002420815
22.63,0.0,42.64714461464447,36.14219208015552,37.166984846525466
22.64,0.0,40.11898653264594,37.543870126554744,37.595939147832176
22.65,0.0,41.605630475812355,39.371322569750554,34.869500470273216
22.66,0.0,40.193264216205044,36.880700311453495,34.24186875297644
22.67,0.0,42.11983223562508,38.58817778440654,36.95786300426888
22.68,0.0,39.86420210537658,43.26474901643353,34.8804235027173
22.69,0.0,40.64202964109941,43.20346799772482,35.97977493998479
22.7,0.0,42.59781631570282,38.499936547492446,34.05052611892487
22.71,0.0,46.25027162373348,35.028731666943074,34.577201051935695
22.72,0.0,41.08367367696462,40.635433098082125,36.25477550930227
22.73,0.0,41.97696991668027,36.55980454869077,33.8325328545897
22.74,0.0,40.387843603479105,39.4977523738754,36.12251198608245
22.75,0.0,38.45287299952021,38.45542254631955,37.008749619435584
22.76,0.0,41.09034479565306,39.392037491809816,34.80026030512313
22.77,0.0,40.12671180322831,39.75798893962212,36.87326759030973
22.78,0.0,42.51147210920049,40.46954193219039,36.55051446936004
22.79,0.0,43.0946516752025,39.63736926771471,35.94590273987397
22.8,0.0,38.55256455175686,34.92113303953667,37.71456664063586
22.81,0.0,44.86408916102104,37.067861752616025,34.43738392359235
22.82,0.0,42.81556539189996,41.98323893970691,35.26297847050973
22.83,0.0,41.0792520194807,39.36090644899667,36.16556804767475
22.84,0.0,42.62921210199626,38.20065365376781,36.76426770917969
22.85,0.0,41.6684879473595,38.20286622246455,32.636747365247416
22.86,0.0,43.51340586219472,37.7042382608251,35.31045457280486
22.87,0.0,40.99859726648977,37.93315209740046,41.58937514317626
22.88,0.0,43.723672578873696,42.19021626851305,38.101033617118446
22.89,0.0,42.39560157689541,39.30703554830373,35.37247741241943
22.9,0.0,40.004727985732025,37.626744734434475,35.882231996204325
22.91,0.0,42.33259115001022,36.69339168217705,37.507991863646296
22.92,0.0,41.79804313450267,36.13285925922995,36.46448990865816
22.93,0.0,42.74257742732029,37.83145135141289,36.25758803336672
22.94,0.0,42.97747058531999,37.08239633345871,33.74637908365984
22.95,0.0,46.02825801329499,37.29437515868289,35.318750311009225
22.96,0.0,39.81958423602792,38.035616332067384,34.73475829346365
22.97,0.0,43.85635971555601,37.12143686867247,36.984202429253216
22.98,0.0,44.09271460343328,35.21560247331995,33.612049217560134
22.99,0.0,40.79794930646652,40.256692050636865,33.472160449049085
23.0,0.0,40.00633701853292,40.98410637589538,38.31517834454251
23.01,0.0,41.95169725222884,38.92108159463448,34.566182064321424
23.02,0.0,38.45903262153669,40.348174910713816,31.43317797552675
23.03,0.0,43.61096306655524,37.779027300531894,34.32472748231341
23.04,0.0,41.20960820111587,35.06800192871344,37.109342765344245
23.05,0.0,43.43036642381492,40.999473353032,31.40862540632282
23.06,0.0,45.221228451893076,38.41848002164923,34.885076272544865
23.07,0.0,40.344187402232265,40.288726563329654,36.864812673768135
23.08,0.0,42.823530579684956,38.52981084527207,32.85486037664614
23.09,0.0,42.4074115403749,41.841547891714136,35.74229921999841
23.1,0.0,44.45897343176496,39.10862541206343,31.567127339986214
23.11,0.0,43.34921425256946,39.05455030957301,34.02882108922483
23.12,0.0,42.56304245249801,40.65713402739635,35.376629137098675
23.13,0.0,43.41496129816185,35.72575214174266,34.29931375520341
23.14,0.0,44.18406752858026,39.64826591488213,33.80631438013159
23.15,0.0,42.58844746785077,34.40812862050401,29.866899032977216
23.16,0.0,44.31866798352152,39.194744108175875,36.193728457815695
23.17,0.0,39.04402220699733,36.375890199365436,30.358096977982648
23.18,0.0,42.97666992458673,37.75493395515434,34.14262448123434
23.19,0.0,45.41102743254042,37.91208847844535,33.74716112745333
23.2,0.0,41.43724239057425,38.24023544635294,32.963811587556336
23.21,0.0,44.2282333703561,40.11115061904187,36.14349287672055
23.22,0.0,43.527224776266735,40.973912973925295,31.459198790832872
23.23,0.0,45.407543758043765,37.18426633954034,35.57913141436678
23.24,0.0,44.511118637324586,37.40079080329947,35.11247016695185
23.25,0.0,43.97563228053538,37.55564615363621,32.68164506126174
23.26,0.0,42.13994873989425,36.35681512308128,32.313381126860556
23.27,0.0,42.44974674476593,38.43641697328796,30.27878195497701
23.28,0.0,44.85434659522233,34.690947835506456,33.0473989386923
23.29,0.0,43.041357797438266,36.77912711708206,34.34320684883542
23.3,0.0,41.293084627282404,36.29766457795099,32.42421911429978
23.31,0.0,42.93779825358591,37.79421579073599,32.832140004040525
23.32,0.0,42.45896759717759,38.67777603629151,30.794139727613256
23.33,0.0,41.69010891824935,38.9933922993402,31.848610071184158
23.34,0.0,41.65476763590251,38.7128781577467,33.10863523036177
23.35,0.0,44.04095549450347,34.76444195116137,33.855410847209725
23.36,0.0,41.37345222683758,35.25852787820412,36.57018099941302
23.37,0.0,43.74150135623108,40.07903035201219,33.54742249965696
23.38,0.0,39.63778180813651,36.34329444866782,32.40161811954809
23.39,0.0,45.30376228287706,38.86734188178116,31.86452739799342
23.4,0.0,40.659243036761744,36.780800626785556,33.13557030429128
23.41,0.0,43.01488940727087,35.33160940043754,30.64616151294041
23.42,0.0,40.64931054173234,38.3778072445771,26.430346980069828
23.43,0.0,42.90643214015327,34.71419861227403,32.0894454355978
23.44,0.0,43.02655650113876,33.34972491067959,31.97342007050536
23.45,0.0,40.03927435037474,33.78229922938847,34.47893602486745
23.46,0.0,40.39745978677673,33.67183652198003,30.95188894181572
23.47,0.0,40.10227709305539,36.59650280690381,33.33694854131352
23.48,0.0,42.74636771619604,32.378405104959754,32.93601790423439
23.49,0.0,38.760106121299785,37.193024440190705,27.55898689049479
23.5,0.0,43.48047785711184,36.046467536550594,34.373276279240415
23.51,0.0,42.770519795043235,34.37759599675326,31.419405532855333
23.52,0.0,40.75912246509175,37.72578799734708,35.31766780598711
23.53,0.0,38.294894047075516,38.24677426640625,32.4710003352572
23.54,0.0,39.43362466450676,37.32377710383152,30.571119876244694
23.55,0.0,43.003808766369744,38.53985502501948,33.58240967717755
23.56,0.0,42.795228629130534,37.294867825146035,29.87959307255104
23.57,0.0,40.914847738888504,38.15609662411894,31.646656111513945
23.58,0.0,42.01936430182555,36.720227515506075,32.998911489632924
23.59,0.0,44.38026954963905,38.22246942030415,31.320032032301878
23.6,0.0,42.956394205600006,34.735886968667536,32.66324168160847
23.61,0.0,41.25825528926728,37.69293893231305,31.274009819594312
23.62,0.0,40.09751126277311,35.943238262249544,30.163586736443513
23.63,0.0,44.458663832150336,37.894358521661296,31.432304968296048
23.64,0.0,42.903616447459065,35.48716836363963,29.311096042495024
23.65,0.0,44.921860350828965,35.31423324487273,31.95249118453037
23.66,0.0,44.49176250712224,35.60445185937773,30.682550937455336
23.67,0.0,41.94016549949707,35.40479126364552,31.974107788563455
23.68,0.0,47.39211238674689,37.50395752947655,29.74809994725258
23.69,0.0,45.25135766031315,33.76840189462482,35.33288586400589
23.7,0.0,37.76996461555746,31.36647152301495,27.707803318180737
23.71,0.0,45.615135299173204,36.95316716555516,27.20449092024202
23.72,0.0,42.57433116974875,31.89543754551161,27.50022440681907
23.73,0.0,41.94654273571452,37.11474194069754,31.239974962069063
23.74,0.0,41.65836675069076,38.15279540963882,28.708957925430134
23.75,0.0,40.41006484555304,35.51012945922402,30.143099385910226
23.76,0.0,41.36907333136899,35.51611408837175,26.911452499135244
23.77,0.0,40.46084841370137,33.458791911373424,29.933457653332844
23.78,0.0,41.644789155195134,30.63328900447442,29.49113155244364
23.79,0.0,43.359678903395086,34.11419053657975,26.516410442429308
23.8,0.0,41.117191642606784,34.94198872582692,29.17331830934985
23.81,0.0,41.09568654946103,36.930724378958374,28.206974918835474
23.82,0.0,39.35375686790343,31.589063134521048,27.93294529286738
23.83,0.0,38.975059503518864,34.26350166653699,29.29790512246686
23.84,0.0,40.668030266543134,36.79564370131625,29.62978746269529
23.85,0.0,37.47255131139785,35.35432108587992,31.245899341626266
23.86,0.0,38.262082312148415,36.214367477323684,27.606942333529695
23.87,0.0,40.72522620065461,34.4031456681426,24.473673517007786
23.88,0.0,41.87950935953986,35.47647870083377,26.97406519240584
23.89,0.0,40.06025986780534,37.01233901658794,29.256359825754917
23.9,0.0,40.86067139901659,34.36524596275903,28.437836550548298
23.91,0.0,40.50641727946735,36.40307112449313,26.616468758719375
23.92,0.0,40.89318029474245,37.6544349329005,30.825067767161656
23.93,0.0,38.772936324246565,35.013269752204515,30.220419621782895
23.94,0.0,42.38436979488371,33.72553054813227,26.111533629651426
23.95,0.0,41.2252138813206,35.49732472019038,28.036011376840687
23.96,0.0,40.48844313785131,33.57505333331609,27.77643880678946
23.97,0.0,37.82620143828197,32.555863825829064,28.68604948314425
23.98,0.0,39.155487611686404,32.74166016419128,21.799099750939828
